fetched_at,search_query,search_center_latitude,search_center_longitude,place_id,added,name,primary_type,primary_type_label,types,formatted_address,latitude,longitude,national_phone,international_phone,rating,user_rating_count,price_level,business_status,open_now,weekday_hours,website,google_maps_uri,plus_code
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJSYCfljhPS0YREblW0GNJSpw,2026-04-27T17:51:56.476765+00:00,Fole Høkerkro Aps,buffet_restaurant,Buffetrestaurant,buffet_restaurant | inn | lodging | restaurant | food | point_of_interest | establishment,"Folevej 42b, 6510 Gram",55.3157065,8.9828761,40 62 71 00,+45 40 62 71 00,4.4,135,PRICE_LEVEL_MODERATE,OPERATIONAL,true,mandag: Åben 24 timer; tirsdag: Åben 24 timer; onsdag: Åben 24 timer; torsdag: Åben 24 timer; fredag: Åben 24 timer; lørdag: Åben 24 timer; søndag: Åben 24 timer,,https://maps.google.com/?cid=11261894511239280913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8X8M+75
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJMTMCrqZcS0YRbF6bvFGrWBc,2026-04-27T17:51:56.476765+00:00,Skodborg Vesterkro,inn,Kro,inn | lodging | restaurant | food | point_of_interest | establishment,"Skodborg Vestergade 32, 6630 Rødding",55.4210134,9.1465657,74 84 84 22,+45 74 84 84 22,4.3,143,,OPERATIONAL,false,mandag: 11.00–19.00; tirsdag: 11.00–19.00; onsdag: 11.00–19.00; torsdag: 11.00–23.30; fredag: 11.00–23.30; lørdag: 11.00–23.30; søndag: 11.00–23.30,https://skodborg-vesterkro.dk/,https://maps.google.com/?cid=1682282828367879788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7FC4CW+CJ
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJodPMs85PS0YRyxRzju0nbw4,2026-04-27T17:51:56.476765+00:00,Gram Slot,hotel,Hotel,hotel | scenic_spot | castle | convention_center | travel_agency | lodging | cultural_landmark | farm | historical_place | real_estate_agency | event_venue | restaurant | food_store | store | food | point_of_interest | service | establishment,"Slotsvej 56, 6510 Gram",55.296938,9.059718,74 82 00 40,+45 74 82 00 40,4.2,2519,,OPERATIONAL,true,mandag: 10.00–21.00; tirsdag: 10.00–21.00; onsdag: 10.00–21.00; torsdag: 10.00–21.00; fredag: 10.00–21.00; lørdag: 10.00–21.00; søndag: 10.00–16.00,https://www.gramslot.dk/,https://maps.google.com/?cid=1040093940196512971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F73W5+QV
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJBToe86FcS0YRZ2-sjfvt3uU,2026-04-27T17:51:56.476765+00:00,Skodborg pizzaria,italian_restaurant,Italiensk restaurant,italian_restaurant | restaurant | food | point_of_interest | establishment,"Skodborg Nørregade 1, 6630 Rødding",55.4205556,9.1530556,24 98 70 90,+45 24 98 70 90,4.6,65,,OPERATIONAL,true,mandag: 16.00–21.00; tirsdag: 16.00–21.00; onsdag: 16.00–21.00; torsdag: 16.00–21.00; fredag: 16.00–21.00; lørdag: 16.00–21.00; søndag: 16.00–21.00,https://skodborgpizzar.com/,https://maps.google.com/?cid=16563938144184725351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7FC5C3+66
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJgYukKgBbS0YRHo-ueTJPYeM,2026-04-27T17:51:56.476765+00:00,Drej Ind - Jels Pølsehus,barbecue_restaurant,Grillrestaurant,barbecue_restaurant | restaurant | food | point_of_interest | establishment,"Haderslevvej 57A, 6630 Rødding",55.357647799999995,9.187256099999999,74 55 29 00,+45 74 55 29 00,4.5,49,,OPERATIONAL,true,mandag: 11.00–20.30; tirsdag: 11.00–20.30; onsdag: 11.00–20.30; torsdag: 11.00–20.30; fredag: 11.00–20.30; lørdag: 11.00–20.30; søndag: 11.00–20.30,http://www.drejind.dk/,https://maps.google.com/?cid=16384463997559017246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F955P+3W
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJl6c8cTdaS0YR36e3oSOpkDs,2026-04-27T17:51:56.476765+00:00,Restaurant Vikingehuset,restaurant,Restaurant,restaurant | food | point_of_interest | establishment,"Jels Vestergade 3, 6630 Rødding",55.357021,9.200583,74 55 29 70,+45 74 55 29 70,3.9,41,,OPERATIONAL,true,mandag: 14.00–22.00; tirsdag: 14.00–22.00; onsdag: 14.00–22.00; torsdag: 14.00–22.00; fredag: 10.00–00.00; lørdag: 10.00–00.00; søndag: 10.00–20.00,http://www.vikingehuset.dk/,https://maps.google.com/?cid=4292116415386200031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F9642+R6
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJkU73PzVOS0YRTt1aAnubflg,2026-04-27T17:51:56.476765+00:00,Napoli Pizza Gram,meal_takeaway,Restaurant med takeaway,meal_takeaway | restaurant | food | point_of_interest | establishment,"Torvet 1, 6510 Gram",55.287957600000006,9.0485293,74 82 23 11,+45 74 82 23 11,4.2,183,PRICE_LEVEL_MODERATE,OPERATIONAL,true,mandag: 15.00–21.00; tirsdag: 15.00–21.00; onsdag: 15.00–21.00; torsdag: 15.00–21.00; fredag: 12.00–21.00; lørdag: 12.00–21.00; søndag: 12.00–21.00,https://napolipizzagram.dk/,https://maps.google.com/?cid=6376705075025993038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F72QX+5C
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJ78nRPjdaS0YREp8ViT0QKWQ,2026-04-27T17:51:56.476765+00:00,The Pizza Spot,pizza_restaurant,Pizzeria,pizza_restaurant | italian_restaurant | restaurant | food | point_of_interest | establishment,"Jels Torvet 4, 6630 Rødding",55.3573903,9.2022397,74 55 35 25,+45 74 55 35 25,3.9,163,PRICE_LEVEL_MODERATE,OPERATIONAL,true,mandag: 16.00–21.00; tirsdag: 16.00–21.00; onsdag: 16.00–21.00; torsdag: 16.00–21.00; fredag: 16.00–21.00; lørdag: 16.00–21.00; søndag: 16.00–21.00,https://thepizzaspot.dk/,https://maps.google.com/?cid=7217317734316875538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F9642+XV
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJNxInHzVOS0YRvAQCCIgOOf0,2026-04-27T17:51:56.476765+00:00,Mama Mia Pizzaria,pizza_restaurant,Pizzeria,pizza_restaurant | italian_restaurant | restaurant | food | point_of_interest | establishment,"Kongevej 10, 6510 Gram",55.287916200000005,9.047520400000002,74 82 07 10,+45 74 82 07 10,4.4,170,,OPERATIONAL,true,mandag: 15.30–21.30; tirsdag: 15.30–21.30; onsdag: 15.30–21.30; torsdag: 15.30–21.30; fredag: 15.30–21.30; lørdag: 13.00–21.30; søndag: 13.00–21.30,,https://maps.google.com/?cid=18246631342680966332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F72QX+52
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJT1fEGTVOS0YRCn3N2qSk8CY,2026-04-27T17:51:56.476765+00:00,Byens Bedste Cafe - Bodega,bar,Bar,bar | restaurant | food | point_of_interest | establishment,"Kongevej 1A, 6510 Gram",55.2877802,9.0496313,74 82 11 60,+45 74 82 11 60,4.2,45,PRICE_LEVEL_INEXPENSIVE,OPERATIONAL,true,mandag: 13.00–20.00; tirsdag: 13.00–20.00; onsdag: 13.00–20.00; torsdag: 13.00–22.00; fredag: 13.00–02.00; lørdag: 11.00–02.00; søndag: 12.00–20.00,,https://maps.google.com/?cid=2805923595804310794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F72QX+4V
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJpeg8tMBDS0YRLV1vcSzKAP0,2026-04-27T17:51:56.476765+00:00,Restaurant Herregårdskælderen,restaurant,Restaurant,restaurant | food | point_of_interest | establishment,"Sønderskovgårdvej 2, 6650 Brørup",55.4517123,9.0379714,75 38 38 45,+45 75 38 38 45,4.8,183,PRICE_LEVEL_MODERATE,OPERATIONAL,false,mandag: Lukket; tirsdag: Lukket; onsdag: 12.00–23.00; torsdag: 12.00–23.00; fredag: 12.00–23.00; lørdag: 12.00–23.00; søndag: 12.00–16.00,https://sonderskov.dk/restaurant,https://maps.google.com/?cid=18230793583826263341&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7FF22Q+M5
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJS4tL9jtDS0YRYlEFiMkzxhM,2026-04-27T17:51:56.476765+00:00,Hotel Skibelund Krat,hotel,Hotel,hotel | extended_stay_hotel | banquet_hall | meal_takeaway | lodging | event_venue | restaurant | food | point_of_interest | establishment,"Skibelund Krat 4, 6600 Vejen",55.4477803,9.109160000000001,75 36 07 21,+45 75 36 07 21,4.4,434,,OPERATIONAL,true,mandag: 07.00–21.00; tirsdag: 07.00–21.00; onsdag: 07.00–21.00; torsdag: 07.00–21.00; fredag: 07.00–21.00; lørdag: 08.00–21.00; søndag: 08.00–21.00,http://www.skibelundkrat.dk/,https://maps.google.com/?cid=1424883272772833634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7FC4X5+4M
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJcQztIwBbS0YROm9kOOvD9k8,2026-04-27T17:51:56.476765+00:00,jels torvet,italian_restaurant,Italiensk restaurant,italian_restaurant | restaurant | food | point_of_interest | establishment,"Jels Skovvej 6, 6630 Rødding",55.383302199999996,9.2035626,,,,,,OPERATIONAL,,,,https://maps.google.com/?cid=5762008188297965370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F96M3+8C
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJg-Gq2TJaS0YRu5u3b1dRPpk,2026-04-27T17:51:56.476765+00:00,Restaurant Royal Oak,restaurant,Restaurant,restaurant | bistro | meal_takeaway | cafe | food | point_of_interest | establishment,"Golfvej 2, 6630 Rødding",55.365603,9.211117,74 55 32 94,+45 74 55 32 94,4.3,252,PRICE_LEVEL_MODERATE,OPERATIONAL,false,mandag: Lukket; tirsdag: Lukket; onsdag: 11.30–21.00; torsdag: 11.30–21.00; fredag: 11.30–21.00; lørdag: 11.30–21.00; søndag: 11.30–16.00,https://royaloak.dk/restaurant/,https://maps.google.com/?cid=11042352772337343419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F9686+6C
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJ5fq6Wu9eS0YRzTAbg0hLUdQ,2026-04-27T17:51:56.476765+00:00,Royal Oak,golf_course,Golfbane,golf_course | resort_hotel | hotel | miniature_golf_course | athletic_field | lodging | sports_club | association_or_organization | restaurant | food | sports_activity_location | point_of_interest | establishment,"Golfvej 2, 6630 Rødding",55.365603,9.211117,74 55 32 94,+45 74 55 32 94,4.4,139,,OPERATIONAL,false,mandag: 09.00–17.00; tirsdag: 09.00–21.00; onsdag: 09.00–21.00; torsdag: 09.00–21.00; fredag: 09.00–21.00; lørdag: 09.00–21.00; søndag: 09.00–17.00,http://www.royaloak.dk/,https://maps.google.com/?cid=15299092183963611341&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F9686+6C
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJq7-LqTpaS0YRUwF_b7AzhSk,2026-04-27T17:51:56.476765+00:00,Thorhallen - Jels kultur & sportscenter,motel,Motel,motel | stadium | lodging | event_venue | sports_complex | restaurant | food | sports_activity_location | point_of_interest | establishment,"Ørstedvej 10, 6630 Rødding",55.3551662,9.210506299999999,74 55 28 69,+45 74 55 28 69,4.2,336,PRICE_LEVEL_MODERATE,OPERATIONAL,true,mandag: 07.00–21.00; tirsdag: 07.00–21.00; onsdag: 07.00–21.00; torsdag: 07.00–21.00; fredag: 07.00–21.00; lørdag: 08.00–19.00; søndag: 08.00–19.00,http://thorhallen.dk/,https://maps.google.com/?cid=2991854360335417683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7F9646+36
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJ-RyovTA3S0YRa508cQWm4wE,2026-04-27T17:52:05.294901+00:00,Ribe Pizza & Grill,restaurant,Restaurant,restaurant | food | point_of_interest | establishment,"Mosevej 16a, 6760 Ribe",55.343084,8.783541999999999,28 25 67 62,+45 28 25 67 62,4.7,96,,OPERATIONAL,true,mandag: 11.00–21.00; tirsdag: 11.00–21.00; onsdag: 11.00–21.00; torsdag: 11.00–21.00; fredag: 11.00–21.00; lørdag: 11.00–21.00; søndag: 11.00–21.00,https://ribe.touchtakeaway.net/menu,https://maps.google.com/?cid=136134956056092011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QVM+6C
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJeZzmKnc3S0YRcj5ZqNlGth8,2026-04-27T17:52:05.294901+00:00,Skovgrillen Ribe,restaurant,Restaurant,restaurant | food | point_of_interest | establishment,"Plantagevej 22, 6760 Ribe",55.340355699999996,8.774128,75 42 22 04,+45 75 42 22 04,3.9,1557,PRICE_LEVEL_MODERATE,OPERATIONAL,false,mandag: 11.00–19.00; tirsdag: 11.00–19.00; onsdag: 11.00–19.00; torsdag: 11.00–19.00; fredag: 11.00–19.00; lørdag: 11.00–19.00; søndag: 11.00–19.00,http://skovgrillen-ribe.dk/,https://maps.google.com/?cid=2285091761583373938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QRF+4M
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJX02E92E3S0YRpSiBGzjhiII,2026-04-27T17:52:05.294901+00:00,Circle K Bilvask,car_wash,Bilvask,car_wash | coffee_shop | cafe | food_store | service | store | restaurant | food | point_of_interest | establishment,"Bohrsvej 1, 6760 Ribe",55.351179599999995,8.778058999999999,70 10 11 01,+45 70 10 11 01,,,,OPERATIONAL,true,mandag: Åben 24 timer; tirsdag: Åben 24 timer; onsdag: Åben 24 timer; torsdag: Åben 24 timer; fredag: Åben 24 timer; lørdag: Åben 24 timer; søndag: Åben 24 timer,https://www.circlek.dk/station/circle-k-ribe?utm_source=google&utm_medium=local&utm_campaign=google-local,https://maps.google.com/?cid=9406015452859148453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C9Q2H+F6
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJJ462KX43S0YRpYNffS7KcwQ,2026-04-27T17:52:05.294901+00:00,Burger King,hamburger_restaurant,Burgerrestaurant,hamburger_restaurant | fast_food_restaurant | american_restaurant | restaurant | food | point_of_interest | establishment,"Ole Rømers Vej 3, 6760 Ribe",55.352446,8.781583999999999,75 42 09 00,+45 75 42 09 00,3.7,2199,PRICE_LEVEL_MODERATE,OPERATIONAL,true,mandag: 10.00–22.00; tirsdag: 10.00–22.00; onsdag: 10.00–22.00; torsdag: 10.00–22.00; fredag: 10.00–22.00; lørdag: 10.00–22.00; søndag: 10.00–22.00,https://www.burgerking.dk/restauranter/ribe?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing,https://maps.google.com/?cid=320822299494155173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C9Q2J+XJ
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJL_uCEKA3S0YRWcnH5i7R1Lo,2026-04-27T17:52:05.294901+00:00,Ribe Svømmebad & Wellness,swimming_pool,Swimmingpool,wellness_center | swimming_pool | sports_activity_location | spa | health | restaurant | food | point_of_interest | establishment,"Seminarievej 25, 6760 Ribe",55.3310951,8.7798008,76 16 85 35,+45 76 16 85 35,4.3,180,,OPERATIONAL,true,"mandag: 06.00–08.00, 10.00–13.00, 14.30–17.00, 19.00–22.00; tirsdag: 06.00–08.00, 14.30–17.00; onsdag: 06.00–08.00, 14.30–17.00, 19.00–22.00; torsdag: 06.00–08.00, 14.30–17.00; fredag: 06.00–13.00, 14.30–17.00; lørdag: 07.00–09.00, 11.00–16.00; søndag: 07.00–09.00, 11.00–16.00",https://ribefritidscenter.dk/svoemmebad/,https://maps.google.com/?cid=13462615185487808857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QJH+CW
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJy1Rzxww3S0YRlsmt_6aSd1Y,2026-04-27T17:52:05.294901+00:00,Mama Mia Pizza,meal_takeaway,Restaurant med takeaway,meal_takeaway | pizza_restaurant | sandwich_shop | restaurant | food | point_of_interest | establishment,"Seminarievej 1A, 6760 Ribe",55.331631200000004,8.7693884,75 41 17 67,+45 75 41 17 67,4.2,883,PRICE_LEVEL_MODERATE,OPERATIONAL,true,mandag: 11.00–21.30; tirsdag: 11.00–21.30; onsdag: 11.00–21.30; torsdag: 11.00–21.30; fredag: 11.00–21.30; lørdag: 11.00–21.30; søndag: 12.00–21.30,http://mamamia-ribe.dk/,https://maps.google.com/?cid=6230609855442176406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QJ9+MQ
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJuWdkGxI3S0YRqUB567zsYc4,2026-04-27T17:52:05.294901+00:00,Ribe Bryghus,brewery,Bryggeri,brewery | brewpub | pub | bar | service | restaurant | food | point_of_interest | manufacturer | establishment,"Seminarievej 16B, 6760 Ribe",55.330713499999995,8.7723041,40 43 17 12,+45 40 43 17 12,4.8,149,,OPERATIONAL,false,mandag: 13.00–16.00; tirsdag: 13.00–16.00; onsdag: 13.00–18.00; torsdag: 13.00–18.00; fredag: 12.00–18.00; lørdag: 10.00–18.00; søndag: Lukket,https://www.ribebryghus.dk/,https://maps.google.com/?cid=14871427740702687401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QJC+7W
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJNygG1tc3S0YRrpHwquPOUQ0,2026-04-27T17:52:05.294901+00:00,Ribe Pakhus,restaurant,Restaurant,restaurant | food | point_of_interest | establishment,"Rosen Alle 2, 6760 Ribe",55.3291665,8.7708402,30 64 95 61,+45 30 64 95 61,4.6,44,,OPERATIONAL,false,mandag: Lukket; tirsdag: 09.00–17.30; onsdag: 09.00–17.30; torsdag: 09.00–17.30; fredag: 09.00–18.00; lørdag: 09.00–15.00; søndag: Lukket,https://ribepakhus.dk/,https://maps.google.com/?cid=959775672827417006&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QHC+M8
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJScADZA03S0YRKRrU9Kdx3tM,2026-04-27T17:52:05.294901+00:00,Mongolian Barbeque,asian_restaurant,Asiatisk restaurant,asian_restaurant | restaurant | food | point_of_interest | establishment,"Sct Peders Gade 2, 6760 Ribe",55.3304863,8.7659483,75 44 66 50,+45 75 44 66 50,4.4,590,PRICE_LEVEL_MODERATE,OPERATIONAL,true,mandag: 17.00–21.30; tirsdag: 17.00–21.00; onsdag: 17.00–21.00; torsdag: 17.00–21.00; fredag: 17.00–21.00; lørdag: 17.00–21.00; søndag: 17.00–21.00,,https://maps.google.com/?cid=15266764753013578281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QJ8+59
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJo8NKclE3S0YR323F9Vu1mIg,2026-04-27T17:52:05.294901+00:00,Mr.Fish Sushi Ribe,restaurant,Restaurant,restaurant | food | point_of_interest | establishment,"Saltgade 1, 6760 Ribe",55.330142599999995,8.7662698,42 56 66 95,+45 42 56 66 95,4.1,129,,OPERATIONAL,true,mandag: 12.00–21.00; tirsdag: 12.00–21.00; onsdag: 12.00–21.00; torsdag: 12.00–21.00; fredag: 12.00–21.00; lørdag: 12.00–21.00; søndag: 12.00–21.00,https://mrfishsushi-ribe.dk/,https://maps.google.com/?cid=9842816392188227039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QJ8+3G
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJIWDkEQ03S0YRoXz3Pv_mSIQ,2026-04-27T17:52:05.294901+00:00,Sct. Peder Butik & Café,restaurant,Restaurant,restaurant | food | point_of_interest | establishment,"Sct Peders Gade 5, 6760 Ribe",55.330451,8.765357,76 16 83 25,+45 76 16 83 25,4.6,170,PRICE_LEVEL_INEXPENSIVE,OPERATIONAL,false,mandag: Lukket; tirsdag: 10.00–16.00; onsdag: 10.00–16.00; torsdag: 10.00–16.00; fredag: 10.00–16.00; lørdag: Lukket; søndag: Lukket,http://sct-peder.esbjergkommune.dk/,https://maps.google.com/?cid=9532122595277110433&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QJ8+54
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJVRcDL0w3S0YRh5rk8MKWDqQ,2026-04-27T17:52:05.294901+00:00,Lille Liebling,restaurant,Restaurant,restaurant | food | point_of_interest | establishment,"Sct Nicolaj Gade 7, 6760 Ribe",55.329767499999996,8.7670003,,,,,,OPERATIONAL,,,,https://maps.google.com/?cid=11821551835903466119&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QH8+WR
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJFVyEjuQ3S0YRS8y704EuH4E,2026-04-27T17:52:05.294901+00:00,Saltgades Pølsevogn,hot_dog_stand,Pølsebod,hot_dog_stand | meal_takeaway | american_restaurant | restaurant | food | point_of_interest | establishment,"Saltgade 1, 6760 Ribe",55.3299733,8.7662295,20 97 63 39,+45 20 97 63 39,4.7,126,,OPERATIONAL,false,mandag: 10.00–18.00; tirsdag: 10.00–18.00; onsdag: 10.00–18.00; torsdag: 10.00–18.00; fredag: 10.00–18.00; lørdag: 10.00–16.00; søndag: 10.00–16.00,,https://maps.google.com/?cid=9304206490308693067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QH8+XF
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJ48rkqQ03S0YRBKZsc6m6NwQ,2026-04-27T17:52:05.294901+00:00,Postgaarden,restaurant,Restaurant,bed_and_breakfast | lodging | restaurant | food | point_of_interest | establishment,"Nederdammen 36, 6760 Ribe",55.3296906,8.7660337,75 41 01 12,+45 75 41 01 12,4.3,557,PRICE_LEVEL_MODERATE,OPERATIONAL,false,mandag: 10.00–18.00; tirsdag: 10.00–18.00; onsdag: 10.00–18.00; torsdag: 10.00–18.00; fredag: 10.00–18.00; lørdag: 10.00–16.00; søndag: 11.00–16.00,http://www.postgaarden-ribe.dk/,https://maps.google.com/?cid=303916736819537412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QH8+VC
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJSSQfNOQ3S0YRVtrwUig18cE,2026-04-27T17:52:05.294901+00:00,Hr. Skov - Huset Ribe,deli,Delikatesseforretning,deli | food_store | store | restaurant | food | point_of_interest | establishment,"Nederdammen 30, 6760 Ribe",55.329541199999994,8.7653916,40 18 19 62,+45 40 18 19 62,4,64,,OPERATIONAL,false,mandag: 10.00–17.30; tirsdag: 10.00–17.30; onsdag: 10.00–17.30; torsdag: 10.00–17.30; fredag: 10.00–17.30; lørdag: 10.00–15.00; søndag: Lukket,http://husetribe.dk/,https://maps.google.com/?cid=13975009566013839958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QH8+R5
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJ8_hYnw03S0YRYmS7cJge3XU,2026-04-27T17:52:05.294901+00:00,Peking house,restaurant,Restaurant,chinese_restaurant | restaurant | food | point_of_interest | establishment,"Nederdammen 21, 6760 Ribe",55.3295211,8.7644918,22 20 61 11,+45 22 20 61 11,4.2,533,PRICE_LEVEL_MODERATE,OPERATIONAL,false,"mandag: Lukket; tirsdag: 16.30–21.00; onsdag: 16.30–21.00; torsdag: 16.30–21.00; fredag: 12.00–14.30, 16.30–21.00; lørdag: 12.00–14.30, 16.30–21.00; søndag: 12.00–14.30, 16.30–21.00",https://pekinghouse.dk/,https://maps.google.com/?cid=8492978112365814882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QH7+RQ
2026-04-27T17:53:37.998283+00:00,cafe,55.47418363715264,9.137878417968752,ChIJ8_hYnw03S0YRF8qcs9bY1_s,2026-04-27T17:52:05.294901+00:00,Kinesiske Restauranter,restaurant,Restaurant,restaurant | food | point_of_interest | establishment,"Nederdammen 21, 6760 Ribe",55.329498,8.764465,,,2.3,3,,OPERATIONAL,,,,https://maps.google.com/?cid=18147211640160700951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,9F7C8QH7+QQ
